Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
1,Alpha32,AStar,1,EagleDestroyed,Enemy_4,29,1,3649,10,18,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_1,38,0,1883,14,30,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_2,31,0,3427,12,30,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_5,16,0,6588,8,18,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_6,18,0,6019,7,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_3,31,0,3438,11,29,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_5,14,0,6494,10,16,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_2,30,0,3489,10,30,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_1,30,0,3277,9,30,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_3,32,0,2926,18,29,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_6,17,0,6025,7,17,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_4,18,1,5917,6,16,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,94,0,9433,14,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,94,0,10213,12,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,94,0,356,40,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,94,0,0,23,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,94,0,9228,14,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,94,0,0,19,0,0
