Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
66,Gallows,PIBT,6,EagleDestroyed,121.07,-1,500,0.0,6,6,4496,0,17035,430
67,Gallows,PIBT_TCP,1,EagleDestroyed,118.39,-1,500,0.0,6,6,917,0,49499,501
68,Gallows,PIBT_TCP,2,EagleDestroyed,115.12,-1,500,0.0,6,6,908,0,60891,521
69,Gallows,PIBT_TCP,3,EagleDestroyed,113.78,-1,500,0.0,6,6,964,0,66582,584
70,Gallows,PIBT_TCP,4,EagleDestroyed,116.58,-1,500,0.0,6,6,921,0,50114,710
71,Gallows,PIBT_TCP,5,EagleDestroyed,117.94,-1,500,0.0,6,6,905,0,56843,500
72,Gallows,PIBT_TCP,6,EagleDestroyed,114.91,-1,500,0.0,6,6,942,0,50475,561
73,Maze128,AStar,1,Timeout,180.00,481,500,3.9,6,6,1456,0,680,824
74,Maze128,AStar,2,Timeout,180.00,477,500,4.5,6,6,1396,0,527,750
75,Maze128,AStar,3,Timeout,180.00,480,500,4.0,6,6,1517,0,630,699
76,Maze128,AStar,4,Timeout,180.00,480,500,4.1,6,6,1425,0,574,783
77,Maze128,AStar,5,Timeout,180.00,481,500,3.7,6,6,1400,0,652,602
78,Maze128,AStar,6,Timeout,180.00,480,500,3.9,6,6,1441,0,393,728
79,Maze128,PIBT,1,Timeout,180.00,481,500,3.8,6,6,1385,0,11952,746
80,Maze128,PIBT,2,Timeout,180.00,479,500,4.1,6,6,1442,0,12006,687
81,Maze128,PIBT,3,Timeout,180.00,478,500,4.4,6,6,1415,0,14280,654
82,Maze128,PIBT,4,Timeout,180.00,481,500,3.8,6,6,1442,0,14632,624
83,Maze128,PIBT,5,Timeout,180.00,482,500,3.6,6,6,1402,0,9735,676
84,Maze128,PIBT,6,Timeout,180.00,479,500,4.3,6,6,1392,0,12029,628
85,Maze128,PIBT_TCP,1,Timeout,180.00,476,500,4.7,6,6,1392,0,0,994
86,Maze128,PIBT_TCP,2,Timeout,180.00,480,500,3.9,6,6,1407,0,0,1022
87,Maze128,PIBT_TCP,3,Timeout,180.00,481,500,3.8,6,6,1411,0,0,1018
88,Maze128,PIBT_TCP,4,Timeout,180.00,479,500,4.1,6,6,1452,0,0,899
89,Maze128,PIBT_TCP,5,Timeout,180.00,482,500,3.7,6,6,1453,0,0,953
90,Maze128,PIBT_TCP,6,Timeout,180.00,480,500,4.1,6,6,1489,0,0,1041
91,Alpha32,AStar,1,EagleDestroyed,40.14,-1,500,0.0,12,12,440,0,138070,132
92,Alpha32,AStar,2,EagleDestroyed,40.13,-1,500,0.0,12,12,437,0,103915,121
93,Alpha32,AStar,3,EagleDestroyed,39.91,-1,500,0.0,12,12,444,0,174775,132
94,Alpha32,AStar,4,EagleDestroyed,40.12,-1,500,0.0,12,12,440,0,143727,136
95,Alpha32,AStar,5,EagleDestroyed,40.41,-1,500,0.0,12,12,442,0,152313,136
96,Alpha32,AStar,6,EagleDestroyed,39.91,-1,500,0.0,12,12,437,0,111022,131
97,Alpha32,PIBT,1,EagleDestroyed,36.23,-1,500,0.0,12,12,417,0,109028,136
98,Alpha32,PIBT,2,EagleDestroyed,36.38,-1,500,0.0,12,12,349,0,166280,115
99,Alpha32,PIBT,3,EagleDestroyed,35.81,-1,500,0.0,12,12,376,0,127234,117
100,Alpha32,PIBT,4,EagleDestroyed,35.90,-1,500,0.0,12,12,353,0,111708,104
101,Alpha32,PIBT,5,EagleDestroyed,36.38,-1,500,0.0,12,12,388,0,135398,126
102,Alpha32,PIBT,6,EagleDestroyed,36.81,-1,500,0.0,12,12,460,0,160576,126
103,Alpha32,PIBT_TCP,1,EagleDestroyed,40.06,-1,500,0.0,12,12,929,0,126929,227
104,Alpha32,PIBT_TCP,2,EagleDestroyed,39.73,-1,500,0.0,12,12,945,0,157719,201
105,Alpha32,PIBT_TCP,3,EagleDestroyed,40.35,-1,500,0.0,12,12,930,0,126807,275
106,Alpha32,PIBT_TCP,4,EagleDestroyed,41.70,-1,500,0.0,12,12,885,0,114104,226
107,Alpha32,PIBT_TCP,5,EagleDestroyed,40.59,-1,500,0.0,12,12,924,0,142355,203
108,Alpha32,PIBT_TCP,6,EagleDestroyed,39.81,-1,500,0.0,12,12,931,0,130331,183
109,Mansion,AStar,1,EagleDestroyed,111.70,-1,500,0.0,12,12,1845,0,109626,665
110,Mansion,AStar,2,EagleDestroyed,112.72,-1,500,0.0,12,12,1842,0,119717,648
111,Mansion,AStar,3,EagleDestroyed,111.39,-1,500,0.0,12,12,1858,0,107023,634
112,Mansion,AStar,4,EagleDestroyed,110.65,-1,500,0.0,12,12,1857,0,125417,694
113,Mansion,AStar,5,EagleDestroyed,111.15,-1,500,0.0,12,12,1838,0,81253,696
114,Mansion,AStar,6,EagleDestroyed,111.38,-1,500,0.0,12,12,1843,0,108386,590
115,Mansion,PIBT,1,EagleDestroyed,112.09,-1,500,0.0,12,12,7825,0,65797,617
116,Mansion,PIBT,2,EagleDestroyed,116.95,-1,500,0.0,12,12,11905,0,81435,618
117,Mansion,PIBT,3,EagleDestroyed,122.68,-1,500,0.0,12,12,10965,0,61598,676
118,Mansion,PIBT,4,EagleDestroyed,114.22,-1,500,0.0,12,12,9265,0,99578,603
119,Mansion,PIBT,5,EagleDestroyed,115.97,-1,500,0.0,12,12,9796,0,82487,596
120,Mansion,PIBT,6,EagleDestroyed,120.93,-1,500,0.0,12,12,11033,0,106594,705
121,Mansion,PIBT_TCP,1,EagleDestroyed,115.60,-1,500,0.0,12,12,1778,0,128376,895
122,Mansion,PIBT_TCP,2,EagleDestroyed,119.71,-1,500,0.0,12,12,1991,0,135165,941
123,Mansion,PIBT_TCP,3,EagleDestroyed,121.00,-1,500,0.0,12,12,1736,0,137241,1094
124,Mansion,PIBT_TCP,4,EagleDestroyed,116.81,-1,500,0.0,12,12,2064,0,122290,855
125,Mansion,PIBT_TCP,5,EagleDestroyed,116.96,-1,500,0.0,12,12,1776,0,120744,1022
126,Mansion,PIBT_TCP,6,EagleDestroyed,117.18,-1,500,0.0,12,12,1941,0,139122,1022
127,Chantry,AStar,1,EagleDestroyed,153.03,-1,500,0.0,12,12,2848,0,109318,898
128,Chantry,AStar,2,EagleDestroyed,153.14,-1,500,0.0,12,12,2864,0,125585,1058
129,Chantry,AStar,3,EagleDestroyed,153.01,-1,500,0.0,12,12,2878,0,118667,996
130,Chantry,AStar,4,EagleDestroyed,153.60,-1,500,0.0,12,12,2850,0,107933,1085
131,Chantry,AStar,5,EagleDestroyed,153.92,-1,500,0.0,12,12,2861,0,110653,968
132,Chantry,AStar,6,EagleDestroyed,153.04,-1,500,0.0,12,12,2870,0,126980,835
133,Chantry,PIBT,1,EagleDestroyed,150.44,-1,500,0.0,12,12,11175,0,89467,793
134,Chantry,PIBT,2,EagleDestroyed,148.46,-1,500,0.0,12,12,14714,0,79319,812
135,Chantry,PIBT,3,EagleDestroyed,148.60,-1,500,0.0,12,12,10013,0,77469,896
136,Chantry,PIBT,4,EagleDestroyed,147.84,-1,500,0.0,12,12,12724,0,76590,830
137,Chantry,PIBT,5,EagleDestroyed,148.06,-1,500,0.0,12,12,7965,0,72527,854
138,Chantry,PIBT,6,EagleDestroyed,149.37,-1,500,0.0,12,12,13919,0,87663,806
139,Chantry,PIBT_TCP,1,EagleDestroyed,158.48,-1,500,0.0,12,12,2729,0,128785,1424
140,Chantry,PIBT_TCP,2,EagleDestroyed,164.41,-1,500,0.0,12,12,2508,0,137170,1497
141,Chantry,PIBT_TCP,3,EagleDestroyed,159.28,-1,500,0.0,12,12,2659,0,162505,1439
142,Chantry,PIBT_TCP,4,EagleDestroyed,163.16,-1,500,0.0,12,12,2682,0,112825,1369
143,Chantry,PIBT_TCP,5,EagleDestroyed,159.86,-1,500,0.0,12,12,2475,0,140942,1453
144,Chantry,PIBT_TCP,6,EagleDestroyed,160.78,-1,500,0.0,12,12,2481,0,111536,1344
145,Gallows,AStar,1,EagleDestroyed,131.27,-1,500,0.0,12,12,2394,0,138849,957
146,Gallows,AStar,2,EagleDestroyed,130.71,-1,500,0.0,12,12,2376,0,119426,987
147,Gallows,AStar,3,EagleDestroyed,130.68,-1,500,0.0,12,12,2376,0,84228,882
148,Gallows,AStar,4,EagleDestroyed,131.80,-1,500,0.0,12,12,2365,0,95153,852
149,Gallows,AStar,5,EagleDestroyed,130.14,-1,500,0.0,12,12,2375,0,117986,884
150,Gallows,AStar,6,EagleDestroyed,129.98,-1,500,0.0,12,12,2392,0,102003,879
151,Gallows,PIBT,1,EagleDestroyed,142.51,-1,500,0.0,12,12,14458,0,34222,852
152,Gallows,PIBT,2,EagleDestroyed,142.88,-1,500,0.0,12,12,15022,0,34120,883
153,Gallows,PIBT,3,EagleDestroyed,142.03,-1,500,0.0,12,12,10351,0,44784,864
154,Gallows,PIBT,4,EagleDestroyed,143.22,-1,500,0.0,12,12,17601,0,27585,818
155,Gallows,PIBT,5,EagleDestroyed,140.80,-1,500,0.0,12,12,15551,0,36284,769
156,Gallows,PIBT,6,EagleDestroyed,142.05,-1,500,0.0,12,12,12888,0,41169,804
157,Gallows,PIBT_TCP,1,EagleDestroyed,139.68,-1,500,0.0,12,12,2165,0,105561,1164
158,Gallows,PIBT_TCP,2,EagleDestroyed,140.26,-1,500,0.0,12,12,2307,0,109849,1190
159,Gallows,PIBT_TCP,3,EagleDestroyed,137.87,-1,500,0.0,12,12,2387,0,121113,1275
160,Gallows,PIBT_TCP,4,EagleDestroyed,137.25,-1,500,0.0,12,12,2317,0,157423,1227
161,Gallows,PIBT_TCP,5,EagleDestroyed,135.33,-1,500,0.0,12,12,2076,0,125058,1176
162,Gallows,PIBT_TCP,6,EagleDestroyed,145.45,-1,500,0.0,12,12,2079,0,123085,1207
163,Maze128,AStar,1,Timeout,180.00,470,500,5.9,12,12,2951,0,687,1500
164,Maze128,AStar,2,Timeout,180.00,473,500,5.4,12,12,2815,0,714,1579
165,Maze128,AStar,3,Timeout,180.00,469,500,6.2,12,12,2864,0,768,1480
166,Maze128,AStar,4,Timeout,180.00,471,500,5.8,12,12,2901,0,657,1439
167,Maze128,AStar,5,Timeout,180.00,472,500,5.6,12,12,2933,0,818,1841
168,Maze128,AStar,6,Timeout,180.00,469,500,6.2,12,12,2805,0,611,1432
169,Maze128,PIBT,1,Timeout,180.00,475,500,5.1,12,12,2871,0,17571,1412
170,Maze128,PIBT,2,Timeout,180.00,468,500,6.4,12,12,2820,0,15194,1471
171,Maze128,PIBT,3,Timeout,180.00,474,500,5.3,12,12,2815,0,14017,1553
172,Maze128,PIBT,4,Timeout,180.00,471,500,5.7,12,12,2776,0,12923,1370
173,Maze128,PIBT,5,Timeout,180.00,472,500,5.6,12,12,2869,0,17197,1420
174,Maze128,PIBT,6,Timeout,180.00,476,500,4.8,12,12,2805,0,14982,1261
175,Maze128,PIBT_TCP,1,Timeout,180.00,467,500,6.5,12,12,2942,0,0,1942
176,Maze128,PIBT_TCP,2,Timeout,180.00,468,500,6.4,12,12,2735,0,0,2254
177,Maze128,PIBT_TCP,3,Timeout,180.00,471,500,5.9,12,12,2874,0,0,2277
178,Maze128,PIBT_TCP,4,Timeout,180.00,474,500,5.2,12,12,2881,0,0,1859
179,Maze128,PIBT_TCP,5,Timeout,180.00,468,500,6.4,12,12,2913,0,0,2124
180,Maze128,PIBT_TCP,6,Timeout,180.00,478,500,4.4,12,12,2862,0,0,2077
181,Alpha32,AStar,1,EagleDestroyed,45.27,-1,500,0.0,24,24,1209,0,263055,250
182,Alpha32,AStar,2,EagleDestroyed,45.46,-1,500,0.0,24,24,1201,0,335239,280
183,Alpha32,AStar,3,EagleDestroyed,45.31,-1,500,0.0,24,24,1192,0,310589,282
184,Alpha32,AStar,4,EagleDestroyed,45.41,-1,500,0.0,24,24,1200,0,256154,258
185,Alpha32,AStar,5,EagleDestroyed,45.54,-1,500,0.0,24,24,1199,0,334796,303
186,Alpha32,AStar,6,EagleDestroyed,45.62,-1,500,0.0,24,24,1209,0,278351,270
187,Alpha32,PIBT,1,EagleDestroyed,40.89,-1,500,0.0,24,24,979,0,280553,258
188,Alpha32,PIBT,2,EagleDestroyed,41.15,-1,500,0.0,24,24,1095,0,299954,268
189,Alpha32,PIBT,3,EagleDestroyed,41.02,-1,500,0.0,24,24,1015,0,326667,215
190,Alpha32,PIBT,4,EagleDestroyed,40.79,-1,500,0.0,24,24,1122,0,285656,267
191,Alpha32,PIBT,5,EagleDestroyed,41.18,-1,500,0.0,24,24,1112,0,290551,234
192,Alpha32,PIBT,6,EagleDestroyed,41.39,-1,500,0.0,24,24,1302,0,265452,270
193,Alpha32,PIBT_TCP,1,EagleDestroyed,44.53,-1,500,0.0,24,24,2037,0,330471,388
194,Alpha32,PIBT_TCP,2,EagleDestroyed,46.19,-1,500,0.0,24,24,2062,0,270550,492
195,Alpha32,PIBT_TCP,3,EagleDestroyed,45.83,-1,500,0.0,24,24,2272,0,286907,459
196,Alpha32,PIBT_TCP,4,EagleDestroyed,45.85,-1,500,0.0,24,24,2037,0,270869,466
197,Alpha32,PIBT_TCP,5,EagleDestroyed,46.50,-1,500,0.0,24,24,2062,0,309751,472
198,Alpha32,PIBT_TCP,6,EagleDestroyed,45.53,-1,500,0.0,24,24,2094,0,254429,462
199,Mansion,AStar,1,EagleDestroyed,126.60,-1,500,0.0,24,24,5037,0,205137,1469
200,Mansion,AStar,2,EagleDestroyed,126.68,-1,500,0.0,24,24,5072,0,189704,1276
201,Mansion,AStar,3,EagleDestroyed,126.36,-1,500,0.0,24,24,5080,0,250409,1447
202,Mansion,AStar,4,EagleDestroyed,125.99,-1,500,0.0,24,24,5021,0,282172,1330
203,Mansion,AStar,5,EagleDestroyed,126.48,-1,500,0.0,24,24,5017,0,218794,1460
204,Mansion,AStar,6,EagleDestroyed,125.77,-1,500,0.0,24,24,5048,0,259851,1208
205,Mansion,PIBT,1,EagleDestroyed,125.70,-1,500,0.0,24,24,14304,0,136451,1278
206,Mansion,PIBT,2,EagleDestroyed,132.00,-1,500,0.0,24,24,53763,0,213454,1360
207,Mansion,PIBT,3,EagleDestroyed,149.36,-1,500,0.0,24,24,36088,0,203154,1355
208,Mansion,PIBT,4,EagleDestroyed,128.48,-1,500,0.0,24,24,32804,0,183742,1279
209,Mansion,PIBT,5,EagleDestroyed,126.44,-1,500,0.0,24,24,18328,0,164887,1336
210,Mansion,PIBT,6,EagleDestroyed,134.25,-1,500,0.0,24,24,16648,0,172122,1346
211,Mansion,PIBT_TCP,1,EagleDestroyed,133.88,-1,500,0.0,24,24,4558,0,258660,2152
212,Mansion,PIBT_TCP,2,EagleDestroyed,134.66,-1,500,0.0,24,24,4212,0,259763,2218
213,Mansion,PIBT_TCP,3,EagleDestroyed,134.38,-1,500,0.0,24,24,4275,0,280128,2107
214,Mansion,PIBT_TCP,4,EagleDestroyed,133.91,-1,500,0.0,24,24,4303,0,296509,1920
215,Mansion,PIBT_TCP,5,EagleDestroyed,133.09,-1,500,0.0,24,24,4154,0,287104,1801
216,Mansion,PIBT_TCP,6,EagleDestroyed,131.33,-1,500,0.0,24,24,4069,0,307772,1956
217,Chantry,AStar,1,EagleDestroyed,177.14,-1,500,0.0,24,24,8635,0,267070,2316
218,Chantry,AStar,2,EagleDestroyed,178.24,-1,500,0.0,24,24,8741,0,264948,2080
219,Chantry,AStar,3,EagleDestroyed,179.01,-1,500,0.0,24,24,8658,0,264704,2160
220,Chantry,AStar,4,EagleDestroyed,179.21,-1,500,0.0,24,24,8658,0,248523,1985
221,Chantry,AStar,5,EagleDestroyed,178.88,-1,500,0.0,24,24,8720,0,233805,2041
222,Chantry,AStar,6,EagleDestroyed,178.77,-1,500,0.0,24,24,8637,0,272428,1935
223,Chantry,PIBT,1,EagleDestroyed,171.57,-1,500,0.0,24,24,38807,0,139232,1883
224,Chantry,PIBT,2,EagleDestroyed,174.09,-1,500,0.0,24,24,44045,0,177159,1809
225,Chantry,PIBT,3,EagleDestroyed,173.17,-1,500,0.0,24,24,33255,0,192192,1750
226,Chantry,PIBT,4,EagleDestroyed,174.06,-1,500,0.0,24,24,29956,0,175028,1646
227,Chantry,PIBT,5,EagleDestroyed,173.87,-1,500,0.0,24,24,33931,0,204653,1955
228,Chantry,PIBT,6,EagleDestroyed,173.07,-1,500,0.0,24,24,49095,0,183658,1654
229,Chantry,PIBT_TCP,1,Timeout,180.00,20,500,96.0,24,24,5478,0,291163,2875
230,Chantry,PIBT_TCP,2,Timeout,180.00,20,500,96.0,24,24,6541,0,273387,3113
231,Chantry,PIBT_TCP,3,Timeout,180.00,20,500,96.0,24,24,5828,0,286053,3335
232,Chantry,PIBT_TCP,4,Timeout,180.00,20,500,96.0,24,24,5424,0,277547,3330
233,Chantry,PIBT_TCP,5,Timeout,180.00,20,500,96.0,24,24,5823,0,235266,2925
234,Chantry,PIBT_TCP,6,Timeout,180.00,20,500,96.0,24,24,5640,0,398056,2701
235,Gallows,AStar,1,EagleDestroyed,152.94,-1,500,0.0,24,24,7189,0,239061,1952
236,Gallows,AStar,2,EagleDestroyed,152.02,-1,500,0.0,24,24,7246,0,313759,1962
237,Gallows,AStar,3,EagleDestroyed,152.05,-1,500,0.0,24,24,7240,0,245080,2108
238,Gallows,AStar,4,EagleDestroyed,152.63,-1,500,0.0,24,24,7175,0,210811,1922
239,Gallows,AStar,5,EagleDestroyed,153.30,-1,500,0.0,24,24,7225,0,249268,1748
240,Gallows,AStar,6,EagleDestroyed,150.89,-1,500,0.0,24,24,7209,0,201429,1970
241,Gallows,PIBT,1,EagleDestroyed,166.44,-1,500,0.0,24,24,34929,0,70874,1660
242,Gallows,PIBT,2,EagleDestroyed,166.16,-1,500,0.0,24,24,59076,0,89750,1951
243,Gallows,PIBT,3,EagleDestroyed,163.98,-1,500,0.0,24,24,43274,0,72305,1754
244,Gallows,PIBT,4,EagleDestroyed,165.43,-1,500,0.0,24,24,26711,0,87398,1699
245,Gallows,PIBT,5,EagleDestroyed,165.59,-1,500,0.0,24,24,54787,0,69517,1933
246,Gallows,PIBT,6,EagleDestroyed,166.48,-1,500,0.0,24,24,60219,0,94293,1699
247,Gallows,PIBT_TCP,1,Timeout,180.00,20,500,96.0,24,24,5477,0,254313,2814
248,Gallows,PIBT_TCP,2,Timeout,180.00,74,500,85.2,24,24,5331,0,309111,2470
249,Gallows,PIBT_TCP,3,Timeout,180.00,20,500,96.0,24,24,6148,0,302468,2211
250,Gallows,PIBT_TCP,4,Timeout,180.00,20,500,96.0,24,24,5822,0,227188,2813
251,Gallows,PIBT_TCP,5,Timeout,180.00,66,500,86.8,24,24,5760,0,307071,2598
252,Gallows,PIBT_TCP,6,Timeout,180.00,20,500,96.0,24,24,5911,0,246648,2615
253,Maze128,AStar,1,Timeout,180.00,461,500,7.8,24,24,5813,0,637,3644
254,Maze128,AStar,2,Timeout,180.00,459,500,8.2,24,24,5609,0,787,3346
255,Maze128,AStar,3,Timeout,180.00,458,500,8.4,24,24,5894,0,904,2843
256,Maze128,AStar,4,Timeout,180.00,459,500,8.2,24,24,5807,0,839,3159
257,Maze128,AStar,5,Timeout,180.00,459,500,8.1,24,24,5596,0,1067,3033
258,Maze128,AStar,6,Timeout,180.00,459,500,8.1,24,24,5817,0,1005,3575
259,Maze128,PIBT,1,Timeout,180.00,462,500,7.7,24,24,5531,0,13218,3284
260,Maze128,PIBT,2,Timeout,180.00,460,500,8.1,24,24,5755,0,19763,2892
261,Maze128,PIBT,3,Timeout,180.00,457,500,8.6,24,24,5644,0,26565,3192
262,Maze128,PIBT,4,Timeout,180.00,461,500,7.9,24,24,5739,0,18887,2650
263,Maze128,PIBT,5,Timeout,180.00,457,500,8.5,24,24,5625,0,22426,2926
264,Maze128,PIBT,6,Timeout,180.00,456,500,8.7,24,24,5619,0,12264,2996
265,Maze128,PIBT_TCP,1,Timeout,180.00,458,500,8.4,24,24,5601,0,0,4318
266,Maze128,PIBT_TCP,2,Timeout,180.00,458,500,8.4,24,24,5655,0,0,3832
267,Maze128,PIBT_TCP,3,Timeout,180.00,464,500,7.2,24,24,5633,0,0,4918
268,Maze128,PIBT_TCP,4,Timeout,180.00,457,500,8.5,24,24,5853,0,0,4355
269,Maze128,PIBT_TCP,5,Timeout,180.00,460,500,8.1,24,24,5835,0,0,4644
270,Maze128,PIBT_TCP,6,Timeout,180.00,457,500,8.5,24,24,5839,0,0,4426
271,Alpha32,AStar,1,EagleDestroyed,48.91,-1,500,0.0,36,36,2163,0,405463,402
272,Alpha32,AStar,2,EagleDestroyed,48.96,-1,500,0.0,36,36,2164,0,470710,460
273,Alpha32,AStar,3,EagleDestroyed,48.92,-1,500,0.0,36,36,2159,0,446804,463
274,Alpha32,AStar,4,EagleDestroyed,48.71,-1,500,0.0,36,36,2173,0,502928,350
275,Alpha32,AStar,5,EagleDestroyed,48.91,-1,500,0.0,36,36,2163,0,492694,418
276,Alpha32,AStar,6,EagleDestroyed,48.84,-1,500,0.0,36,36,2159,0,470335,434
