Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
21,Mansion,AStar,3,EagleDestroyed,111.85,-1,500,0.0,6,6,999,0,52731,395
22,Mansion,AStar,4,EagleDestroyed,112.47,-1,500,0.0,6,6,1003,0,52215,379
23,Mansion,AStar,5,EagleDestroyed,113.23,-1,500,0.0,6,6,1012,0,52392,391
24,Mansion,AStar,6,EagleDestroyed,113.57,-1,500,0.0,6,6,1011,0,52945,391
25,Mansion,PIBT,1,EagleDestroyed,111.07,-1,500,0.0,6,6,2370,0,43870,369
26,Mansion,PIBT,2,EagleDestroyed,112.00,-1,500,0.0,6,6,3520,0,37476,360
27,Mansion,PIBT,3,EagleDestroyed,125.80,-1,500,0.0,6,6,5828,2,41271,365
28,Mansion,PIBT,4,EagleDestroyed,119.25,-1,500,0.0,6,6,4616,0,39714,362
29,Mansion,PIBT,5,EagleDestroyed,125.82,-1,500,0.0,6,6,5687,4,41659,375
30,Mansion,PIBT,6,EagleDestroyed,118.96,-1,500,0.0,6,6,4562,0,39996,359
31,Mansion,PIBT_TCP,1,EagleDestroyed,122.98,-1,500,0.0,6,6,2370,0,73069,579
32,Mansion,PIBT_TCP,2,EagleDestroyed,122.10,-1,500,0.0,6,6,3520,0,75097,577
33,Mansion,PIBT_TCP,3,EagleDestroyed,115.82,-1,500,0.0,6,6,5828,2,66685,566
34,Mansion,PIBT_TCP,4,EagleDestroyed,116.05,-1,500,0.0,6,6,4616,0,65691,559
35,Mansion,PIBT_TCP,5,EagleDestroyed,116.81,-1,500,0.0,6,6,5687,4,65898,559
36,Mansion,PIBT_TCP,6,EagleDestroyed,115.22,-1,500,0.0,6,6,4562,0,66799,556
37,Chantry,AStar,1,EagleDestroyed,151.25,-1,500,0.0,6,6,1409,0,58865,547
38,Chantry,AStar,2,EagleDestroyed,150.83,-1,500,0.0,6,6,1410,0,58756,542
39,Chantry,AStar,3,EagleDestroyed,149.32,-1,500,0.0,6,6,1401,0,57713,533
40,Chantry,AStar,4,EagleDestroyed,149.48,-1,500,0.0,6,6,1397,0,58759,547
41,Chantry,AStar,5,EagleDestroyed,150.63,-1,500,0.0,6,6,1399,0,59268,562
42,Chantry,AStar,6,EagleDestroyed,151.06,-1,500,0.0,6,6,1404,0,59096,569
43,Chantry,PIBT,1,EagleDestroyed,146.84,-1,500,0.0,6,6,4344,0,36245,468
44,Chantry,PIBT,2,EagleDestroyed,146.51,-1,500,0.0,6,6,4372,0,40359,472
45,Chantry,PIBT,3,EagleDestroyed,147.42,-1,500,0.0,6,6,5123,2,38984,477
46,Chantry,PIBT,4,EagleDestroyed,146.91,-1,500,0.0,6,6,4230,0,40941,487
47,Chantry,PIBT,5,EagleDestroyed,146.69,-1,500,0.0,6,6,4822,0,39953,463
48,Chantry,PIBT,6,EagleDestroyed,145.49,-1,500,0.0,6,6,4523,0,41270,476
49,Chantry,PIBT_TCP,1,EagleDestroyed,153.04,-1,500,0.0,6,6,4344,0,65537,795
50,Chantry,PIBT_TCP,2,EagleDestroyed,155.85,-1,500,0.0,6,6,4372,0,35958,803
51,Chantry,PIBT_TCP,3,EagleDestroyed,154.93,-1,500,0.0,6,6,5123,2,14129,797
52,Chantry,PIBT_TCP,4,EagleDestroyed,155.16,-1,500,0.0,6,6,4230,0,66029,796
53,Chantry,PIBT_TCP,5,EagleDestroyed,152.57,-1,500,0.0,6,6,4822,0,64598,796
54,Chantry,PIBT_TCP,6,EagleDestroyed,155.88,-1,500,0.0,6,6,4523,0,65344,799
55,Gallows,AStar,1,EagleDestroyed,129.08,-1,500,0.0,6,6,1179,0,53491,494
56,Gallows,AStar,2,EagleDestroyed,130.32,-1,500,0.0,6,6,1190,0,53649,456
57,Gallows,AStar,3,EagleDestroyed,129.17,-1,500,0.0,6,6,1181,0,53649,446
58,Gallows,AStar,4,EagleDestroyed,129.14,-1,500,0.0,6,6,1179,0,53305,492
59,Gallows,AStar,5,EagleDestroyed,129.12,-1,500,0.0,6,6,1179,0,53109,462
60,Gallows,AStar,6,EagleDestroyed,128.89,-1,500,0.0,6,6,1187,0,53512,464
61,Gallows,PIBT,1,EagleDestroyed,140.68,-1,500,0.0,6,6,6367,0,28379,477
62,Gallows,PIBT,2,EagleDestroyed,139.59,-1,500,0.0,6,6,6268,0,27862,460
63,Gallows,PIBT,3,EagleDestroyed,139.84,-1,500,0.0,6,6,6313,0,27731,463
64,Gallows,PIBT,4,EagleDestroyed,140.74,-1,500,0.0,6,6,5622,0,26923,460
65,Gallows,PIBT,5,EagleDestroyed,139.83,-1,500,0.0,6,6,6154,0,28162,470
66,Gallows,PIBT,6,EagleDestroyed,140.76,-1,500,0.0,6,6,6482,0,28114,462
67,Gallows,PIBT_TCP,1,EagleDestroyed,139.39,-1,500,0.0,6,6,6367,0,71271,698
68,Gallows,PIBT_TCP,2,EagleDestroyed,130.21,-1,500,0.0,6,6,6268,0,61973,656
69,Gallows,PIBT_TCP,3,EagleDestroyed,132.39,-1,500,0.0,6,6,6313,0,61923,668
70,Gallows,PIBT_TCP,4,EagleDestroyed,131.39,-1,500,0.0,6,6,5622,0,61293,671
71,Gallows,PIBT_TCP,5,EagleDestroyed,132.56,-1,500,0.0,6,6,6154,0,60737,667
72,Gallows,PIBT_TCP,6,EagleDestroyed,133.18,-1,500,0.0,6,6,6482,0,60377,678
73,Maze128,AStar,1,Timeout,180.00,500,500,0.0,6,6,2157,0,632,849
74,Maze128,AStar,2,Timeout,180.00,500,500,0.0,6,6,2157,0,681,874
75,Maze128,AStar,3,Timeout,180.00,500,500,0.0,6,6,2157,0,568,866
76,Maze128,AStar,4,Timeout,180.00,500,500,0.0,6,6,2158,0,54,868
77,Maze128,AStar,5,Timeout,180.00,500,500,0.0,6,6,2162,0,42,861
78,Maze128,AStar,6,Timeout,180.00,500,500,0.0,6,6,2158,0,18,872
79,Maze128,PIBT,1,Timeout,180.00,408,500,18.4,6,6,1838,2,13277,780
80,Maze128,PIBT,2,Timeout,180.00,403,500,19.4,6,6,2026,0,13274,787
81,Maze128,PIBT,3,Timeout,180.00,408,500,18.4,6,6,1837,0,13342,771
82,Maze128,PIBT,4,Timeout,180.00,429,500,14.3,6,6,1843,0,10405,801
83,Maze128,PIBT,5,Timeout,180.00,418,500,16.3,6,6,1840,2,12279,793
84,Maze128,PIBT,6,Timeout,180.00,418,500,16.3,6,6,1842,0,11746,799
85,Maze128,PIBT_TCP,1,Timeout,180.00,500,500,0.0,6,6,1838,2,0,1191
86,Maze128,PIBT_TCP,2,Timeout,180.00,500,500,0.0,6,6,2026,0,0,1199
87,Maze128,PIBT_TCP,3,Timeout,180.00,500,500,0.0,6,6,1837,0,0,1175
88,Maze128,PIBT_TCP,4,Timeout,180.00,500,500,0.0,6,6,1843,0,0,1191
89,Maze128,PIBT_TCP,5,Timeout,180.00,500,500,0.0,6,6,1840,2,0,1186
90,Maze128,PIBT_TCP,6,Timeout,180.00,500,500,0.0,6,6,1842,0,0,1188
