Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
1,Alpha32,AStar,1,EagleDestroyed,Enemy_70,28,0,0,6,35,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_61,29,0,0,6,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_5,24,0,118,8,26,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_32,29,0,0,11,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_51,29,1,0,7,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_29,19,0,325,6,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_27,17,0,435,6,20,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_60,29,1,0,6,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_10,17,0,395,7,20,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_55,27,0,0,8,30,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_52,28,0,0,9,26,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_71,27,0,0,8,29,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_53,29,1,0,4,31,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_63,17,0,462,6,19,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_69,28,1,0,6,33,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_21,31,1,0,6,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_35,31,0,0,4,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_12,29,0,0,4,26,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_33,28,0,0,7,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_39,28,0,0,8,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_48,27,0,0,8,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_62,26,0,143,7,19,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_65,28,0,0,9,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_31,22,0,249,6,16,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_1,29,0,0,6,32,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_58,32,1,0,5,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_9,28,1,0,5,20,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_11,32,2,0,4,26,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_3,27,0,0,8,30,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_46,23,0,149,4,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_16,29,1,0,7,27,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_6,20,0,304,5,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_34,28,0,0,4,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_26,16,0,415,6,19,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_45,18,0,450,6,17,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_50,29,0,0,8,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_17,27,0,0,6,29,0
