Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
1,Rooms32,AStar,1,EagleDestroyed,61.15,-1,500,0.0,6,6,9898,1,5035,53
2,Rooms32,PIBT,1,EagleDestroyed,52.65,-1,500,0.0,6,6,3748,1,6060,81
3,Rooms32,PIBT_TCP,1,EagleDestroyed,51.25,-1,500,0.0,6,6,388,1,7056,139
