Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
13,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,39,0,5421,28,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_3,25,0,18002,14,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_2,39,0,5917,26,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_6,27,0,11530,20,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_5,39,0,1969,31,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_4,21,0,13875,16,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_1,27,0,13948,18,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_2,39,0,5129,28,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_5,39,0,5801,29,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_4,21,0,14370,16,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_1,27,0,12377,18,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_3,25,0,16802,14,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_6,27,0,13693,18,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_2,39,0,5970,28,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_3,25,0,16884,14,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_1,27,0,13085,18,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_6,27,0,11974,20,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_5,38,0,4364,31,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_4,21,0,15154,16,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_4,21,0,13619,18,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_6,27,0,11147,20,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_2,39,0,5826,26,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_5,38,0,4929,28,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_3,25,0,17137,14,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_1,27,0,11763,18,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_4,21,0,14293,18,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_3,25,0,17804,14,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_2,39,0,6324,28,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_1,27,0,11757,18,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_5,39,0,6395,26,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_6,27,0,12680,18,0,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_1,196,0,0,88,133,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_3,112,0,25749,38,60,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_4,123,0,22488,47,70,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_6,196,0,0,72,125,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_5,183,0,4398,68,98,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_2,196,0,0,79,146,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_3,112,0,26109,40,60,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_5,184,0,3768,64,98,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_2,198,0,0,85,146,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_6,198,0,0,71,125,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_4,123,0,22755,47,70,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_1,198,0,0,77,133,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_4,124,0,21859,48,70,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_1,195,0,0,89,133,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_6,195,0,0,74,125,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_5,182,0,4318,66,98,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_2,195,0,0,80,146,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_3,108,0,26554,38,60,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_3,112,0,25477,40,60,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_1,196,0,0,72,133,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_2,196,0,0,86,146,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_5,180,0,4595,62,98,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_4,123,0,22143,47,70,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_6,196,0,0,72,125,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_6,198,0,0,77,125,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_5,184,0,3762,65,98,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_2,198,0,0,80,146,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_4,124,0,22380,49,70,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_1,198,0,0,83,133,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_3,110,0,26250,37,60,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_3,110,0,26521,37,60,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_2,198,0,0,82,146,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_6,198,0,0,79,125,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_4,123,0,22748,47,70,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_5,184,0,3676,64,98,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_1,198,0,0,82,133,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_6,168,0,0,82,125,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_4,98,0,20139,38,64,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_2,168,0,0,82,140,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_3,87,0,23731,34,58,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_5,1681,0,0,54,94,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_1,168,0,0,79,127,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_3,90,0,20366,31,58,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_5,2824,0,0,56,94,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_1,169,0,0,84,127,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_4,99,0,17110,40,64,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_2,169,0,0,65,140,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_6,169,0,0,84,125,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_4,98,0,19110,37,64,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_2,191,2,0,82,140,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_1,190,0,0,74,127,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_3,88,0,22161,31,58,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_5,5071,0,0,58,94,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_6,190,0,0,83,125,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_1,179,0,0,86,127,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_3,90,0,21248,32,58,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_4,98,0,18466,38,64,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_5,3891,0,0,59,94,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_2,179,0,0,76,140,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_6,179,0,0,71,125,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_2,190,0,0,78,140,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_6,190,0,0,80,125,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_4,99,0,19020,38,64,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_3,88,0,22639,31,58,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_5,4930,0,0,58,94,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_1,190,4,0,90,127,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_6,179,0,0,79,125,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_4,98,0,18416,38,64,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_2,179,0,0,73,140,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_3,88,0,21580,31,58,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_1,179,0,0,82,127,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_5,3839,0,0,56,94,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,98,0,31403,68,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,168,0,0,116,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,168,0,0,110,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,87,0,34194,62,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,168,0,0,121,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,1681,0,7472,102,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_6,169,0,0,109,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_5,2824,0,7777,102,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_4,99,0,31864,68,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_2,169,0,0,118,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_1,169,0,0,118,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_3,90,0,35456,62,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_1,190,0,0,114,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_6,190,0,0,108,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_3,88,0,34133,62,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_2,191,2,0,112,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_4,98,0,29015,68,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_5,5071,0,3537,102,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_6,179,0,0,103,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_2,179,0,0,112,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_5,3891,0,1590,102,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_4,98,0,29495,68,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_1,179,0,0,112,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_3,90,0,34606,62,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_6,190,0,0,104,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_5,4930,0,3516,102,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_4,99,0,30413,68,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_3,88,0,31969,62,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_2,190,0,0,110,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_1,190,4,0,113,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_6,179,0,0,102,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_5,3839,0,3389,102,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_3,88,0,33597,62,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_2,179,0,0,110,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_4,98,0,29813,68,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_1,179,0,0,112,0,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_2,243,0,7576,86,128,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_3,154,0,36583,61,82,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_6,252,0,4100,90,128,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_1,248,0,6397,92,125,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_4,250,0,4061,112,130,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_5,262,0,148,106,137,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_4,252,0,3549,113,130,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_2,246,0,8486,86,128,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_3,153,0,36439,65,82,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_1,243,0,7072,82,125,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_6,254,0,3210,89,128,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_5,262,0,0,107,137,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_4,252,0,2829,100,130,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_1,237,0,7533,83,125,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_5,260,0,0,106,137,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_6,250,0,4204,89,128,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_3,153,0,35444,67,82,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_2,249,0,7703,88,128,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_4,250,0,2946,110,130,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_3,154,0,35740,61,82,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_6,244,0,5364,84,128,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_5,261,0,0,116,137,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_1,242,0,6920,88,125,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_2,246,0,7789,88,128,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_3,154,0,36344,61,82,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_2,244,0,5886,90,128,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_5,262,0,0,106,137,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_4,249,0,4189,118,130,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_1,240,0,7284,97,125,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_6,250,0,5565,90,128,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_5,262,0,0,112,137,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_1,244,0,7187,98,125,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_6,250,0,4100,94,128,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_2,240,0,8312,95,128,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_4,254,0,3000,109,130,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_3,154,0,36497,61,82,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_1,684,0,1653,86,121,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_4,199,0,4291,68,122,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_2,202,0,3325,82,122,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_5,217,0,366,84,133,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_6,2912,0,0,90,126,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_3,130,0,26610,58,82,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_1,645,0,1373,80,121,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_6,2985,0,0,89,126,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_3,130,0,30067,59,82,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_2,200,0,3688,88,122,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_4,198,0,4552,79,122,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_5,214,0,679,77,133,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_3,130,0,28859,60,82,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_2,202,0,3586,82,122,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_4,196,0,5036,71,122,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_1,889,0,1503,92,121,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_5,608,2,0,78,133,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_6,3098,0,0,94,126,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_2,203,0,3427,84,122,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_3,130,0,29724,64,82,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_6,2523,0,0,95,126,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_4,198,0,5860,70,122,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_5,218,0,307,84,133,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_1,958,0,1623,90,121,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_3,130,0,28731,61,82,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_4,199,0,4900,76,122,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_6,3175,0,0,78,126,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_5,217,0,454,85,133,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_2,199,0,4364,79,122,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_1,902,0,1504,84,121,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_5,213,0,615,84,133,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_1,914,0,1349,94,121,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_2,199,0,4179,82,122,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_3,130,0,28832,61,82,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_4,195,0,6295,67,122,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_6,2872,0,0,88,126,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,199,0,8104,138,0,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,217,0,0,146,0,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,2912,0,1878,144,0,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,684,0,5154,137,0,0
