Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
59,Gallows,AStar,5,EagleDestroyed,112.28,-1,500,0.0,6,6,786,0,48281,385
60,Gallows,AStar,6,EagleDestroyed,112.08,-1,500,0.0,6,6,791,0,48647,386
61,Gallows,PIBT,1,EagleDestroyed,122.33,-1,500,0.0,6,6,4897,0,25799,398
62,Gallows,PIBT,2,EagleDestroyed,121.38,-1,500,0.0,6,6,4821,0,25329,383
63,Gallows,PIBT,3,EagleDestroyed,121.60,-1,500,0.0,6,6,4855,0,25210,386
64,Gallows,PIBT,4,EagleDestroyed,122.38,-1,500,0.0,6,6,4324,0,24476,383
65,Gallows,PIBT,5,EagleDestroyed,121.59,-1,500,0.0,6,6,4733,0,25601,392
66,Gallows,PIBT,6,EagleDestroyed,122.40,-1,500,0.0,6,6,4986,0,25558,385
67,Gallows,PIBT_TCP,1,EagleDestroyed,121.21,-1,500,0.0,6,6,4897,0,64792,582
68,Gallows,PIBT_TCP,2,EagleDestroyed,113.23,-1,500,0.0,6,6,4821,0,56339,547
69,Gallows,PIBT_TCP,3,EagleDestroyed,115.12,-1,500,0.0,6,6,4855,0,56294,557
70,Gallows,PIBT_TCP,4,EagleDestroyed,114.25,-1,500,0.0,6,6,4324,0,55720,560
71,Gallows,PIBT_TCP,5,EagleDestroyed,115.27,-1,500,0.0,6,6,4733,0,55216,557
72,Gallows,PIBT_TCP,6,EagleDestroyed,115.81,-1,500,0.0,6,6,4986,0,54888,565
73,Maze128,AStar,1,Timeout,180.00,500,500,0.0,6,6,1438,0,575,708
74,Maze128,AStar,2,Timeout,180.00,500,500,0.0,6,6,1438,0,619,729
75,Maze128,AStar,3,Timeout,180.00,500,500,0.0,6,6,1438,0,516,721
76,Maze128,AStar,4,Timeout,180.00,500,500,0.0,6,6,1439,0,49,723
77,Maze128,AStar,5,Timeout,180.00,500,500,0.0,6,6,1441,0,38,718
78,Maze128,AStar,6,Timeout,180.00,500,500,0.0,6,6,1439,0,16,727
79,Maze128,PIBT,1,Timeout,180.00,392,500,21.6,6,6,1414,1,12070,651
80,Maze128,PIBT,2,Timeout,180.00,386,500,22.8,6,6,1559,0,12067,655
81,Maze128,PIBT,3,Timeout,180.00,392,500,21.6,6,6,1413,0,12129,642
82,Maze128,PIBT,4,Timeout,180.00,416,500,16.8,6,6,1418,0,9459,668
83,Maze128,PIBT,5,Timeout,180.00,404,500,19.2,6,6,1416,1,11162,661
84,Maze128,PIBT,6,Timeout,180.00,404,500,19.2,6,6,1417,0,10678,665
85,Maze128,PIBT_TCP,1,Timeout,180.00,500,500,0.0,6,6,1414,1,0,992
86,Maze128,PIBT_TCP,2,Timeout,180.00,500,500,0.0,6,6,1559,0,0,999
87,Maze128,PIBT_TCP,3,Timeout,180.00,500,500,0.0,6,6,1413,0,0,979
88,Maze128,PIBT_TCP,4,Timeout,180.00,500,500,0.0,6,6,1418,0,0,992
89,Maze128,PIBT_TCP,5,Timeout,180.00,500,500,0.0,6,6,1416,1,0,989
90,Maze128,PIBT_TCP,6,Timeout,180.00,500,500,0.0,6,6,1417,0,0,990
