Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
1,Rooms32,AStar,1,EagleDestroyed,76.98,-1,500,0.0,12,12,31007,7,10763,114
2,Rooms32,PIBT,1,EagleDestroyed,55.26,-1,500,0.0,12,12,10693,2,3956,138
3,Rooms32,PIBT_TCP,1,EagleDestroyed,49.00,-1,500,0.0,12,12,741,4,13304,312
