Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
1,Alpha32,AStar,1,EagleDestroyed,Enemy_8,31,1,0,5,29,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_7,27,0,44,8,26,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_21,20,0,230,8,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_3,33,2,0,6,27,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_11,32,2,0,4,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_36,31,0,0,7,29,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_1,30,0,0,7,33,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_30,33,1,0,5,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_29,32,1,0,6,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_19,30,0,0,8,27,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_13,26,0,103,6,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_15,33,1,0,9,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_22,16,0,346,6,18,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_16,18,0,296,8,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_2,30,0,0,11,32,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_6,24,0,130,4,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_17,25,0,109,6,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_23,16,0,332,6,17,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_20,29,0,12,10,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_14,18,0,275,7,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_5,32,1,0,6,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_10,32,2,0,8,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_31,34,2,0,6,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_26,23,0,138,8,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_9,32,0,0,10,30,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_24,21,0,205,8,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_18,31,0,0,9,29,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_33,22,0,196,7,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_28,33,3,0,10,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_34,89,1,0,11,25,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_35,31,0,0,7,32,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_25,32,0,0,9,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_12,21,0,200,8,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_32,17,0,321,5,19,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_4,21,0,215,9,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_27,31,0,0,8,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_28,36,4,0,5,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_12,21,0,78,2,24,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_27,37,5,0,1,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_29,55,5,0,4,25,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_8,34,1,18,3,25,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_15,35,7,16,2,18,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_34,36,5,0,1,23,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_19,44,0,24,1,27,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_13,38,8,0,1,19,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_33,33,5,21,2,22,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_7,41,0,0,6,22,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_3,43,6,0,2,23,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_30,66,2,0,1,22,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_36,80,1,0,2,29,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_35,39,6,0,3,26,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_21,32,2,39,5,25,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_14,24,0,68,3,17,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_31,28,2,44,2,19,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_22,101,0,0,0,22,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_2,43,5,0,2,26,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_24,17,0,97,0,19,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_16,18,0,93,0,21,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_4,37,6,0,2,20,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_11,23,0,74,2,25,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_26,37,7,0,2,25,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_6,18,0,95,0,21,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_25,86,0,0,1,22,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_9,38,6,0,2,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_1,80,0,0,3,29,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_23,29,7,49,2,21,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_20,35,2,20,5,24,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_17,37,5,0,2,24,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_5,111,1,0,2,19,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_18,37,6,0,1,27,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_10,37,2,0,4,30,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_32,69,5,0,2,17,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_19,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_6,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_10,6,0,0,3,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_29,7,1,0,2,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_36,6,0,0,1,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_25,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_2,6,0,0,2,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_7,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_35,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_17,6,0,0,0,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_5,6,0,0,3,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_9,6,0,0,3,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_34,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_14,6,0,0,1,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_15,6,0,0,1,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_28,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_27,6,0,0,0,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_11,6,0,0,1,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_4,6,0,0,0,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_13,6,0,0,1,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_23,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_20,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_3,6,0,0,2,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_31,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_24,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_21,6,0,0,1,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_30,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_18,6,0,0,3,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_22,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_12,6,0,0,3,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_16,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_26,6,0,0,5,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_1,6,0,0,0,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_32,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_33,6,0,0,4,0,0
3,Alpha32,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_8,6,0,0,0,0,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_12,90,0,45,24,74,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_24,105,1,0,22,97,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_27,130,0,0,14,99,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_6,108,2,0,23,167,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_18,128,1,0,20,98,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_28,132,1,0,20,97,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_16,57,0,143,19,53,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_21,133,0,0,16,97,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_2,106,0,0,28,131,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_33,105,0,0,25,115,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_34,105,0,0,22,156,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_35,105,0,0,24,165,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_17,85,1,60,24,70,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_10,106,0,0,30,147,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_30,107,0,0,25,93,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_23,134,2,0,18,99,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_15,72,0,97,17,62,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_31,105,0,0,24,86,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_14,115,0,0,27,78,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_25,134,0,0,12,101,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_20,134,0,0,13,94,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_9,106,1,0,26,223,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_13,104,0,4,23,72,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_3,106,1,0,26,129,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_29,114,1,0,20,97,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_8,105,0,0,25,214,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_1,107,0,0,20,133,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_7,105,0,0,32,193,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_32,106,0,0,25,107,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_22,133,1,0,13,95,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_5,107,1,0,27,148,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_4,106,1,0,34,128,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_36,105,0,0,25,153,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_26,133,1,0,8,101,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_11,107,0,0,25,158,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_19,108,1,0,21,96,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_25,118,3,0,0,81,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_10,123,10,0,0,141,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_2,119,0,0,0,125,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_26,120,2,0,0,93,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_30,123,6,0,0,93,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_20,118,2,0,0,88,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_14,122,5,0,0,74,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_11,123,3,0,0,158,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_29,118,0,0,0,91,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_31,120,3,0,0,96,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_1,120,2,0,0,127,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_34,119,2,0,0,166,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_5,120,2,0,0,148,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_17,109,3,13,0,64,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_16,74,3,45,0,53,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_27,120,3,0,0,85,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_13,122,5,0,0,70,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_4,119,1,0,0,124,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_15,100,2,17,0,60,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_28,123,9,0,0,87,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_3,117,0,0,0,127,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_19,117,0,0,0,92,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_12,100,3,18,0,76,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_23,120,5,0,0,95,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_18,122,2,0,0,90,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_36,120,4,0,0,155,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_24,117,0,0,0,83,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_9,122,4,0,0,223,0
