Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
1,Mansion,AStar,1,EagleDestroyed,Enemy_3,168,0,0,50,214,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_1,155,4,0,46,133,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_10,228,3,0,40,99,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_9,171,5,21,39,94,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_5,113,2,174,32,78,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_7,181,0,18,45,98,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_4,152,1,0,47,158,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_12,152,0,0,44,165,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_6,84,0,316,31,70,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_2,154,3,0,52,148,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_8,176,3,0,31,96,0
1,Mansion,AStar,1,EagleDestroyed,Enemy_11,153,0,0,45,107,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_10,135,2,46,11,83,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_8,161,0,0,19,90,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_9,195,0,0,15,88,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_6,107,2,106,12,68,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_12,149,0,0,23,173,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_11,146,0,15,22,109,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_1,147,0,0,24,127,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_7,134,0,37,16,98,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_5,96,0,129,11,74,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_3,150,1,0,19,210,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_4,150,1,0,24,156,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_2,149,2,0,20,144,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_2,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_8,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_1,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_5,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_9,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_6,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_11,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_10,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_4,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_3,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_7,0,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_12,0,0,0,0,0,0
