Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
1,Mansion,AStar,1,EagleDestroyed,123.54,-1,500,0.0,12,12,1887,21,529,502
2,Mansion,PIBT,1,EagleDestroyed,126.35,-1,500,0.0,12,12,1719,8,333,216
3,Mansion,PIBT_TCP,1,Timeout,180.17,500,500,0.0,12,12,0,0,0,0
