Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
272,Alpha32,AStar,2,EagleDestroyed,22.56,-1,500,0.0,36,36,978,0,4818,299
273,Alpha32,AStar,3,EagleDestroyed,22.39,-1,500,0.0,36,36,879,0,3649,341
274,Alpha32,AStar,4,EagleDestroyed,22.64,-1,500,0.0,36,36,953,0,4226,294
275,Alpha32,AStar,5,EagleDestroyed,22.80,-1,500,0.0,36,36,951,0,4239,336
276,Alpha32,AStar,6,EagleDestroyed,22.51,-1,500,0.0,36,36,940,0,3218,268
277,Alpha32,PIBT,1,EagleDestroyed,21.28,-1,500,0.0,36,36,1355,0,3412,260
278,Alpha32,PIBT,2,EagleDestroyed,21.25,-1,500,0.0,36,36,1161,0,2690,307
279,Alpha32,PIBT,3,EagleDestroyed,20.83,-1,500,0.0,36,36,1551,0,1963,292
280,Alpha32,PIBT,4,EagleDestroyed,21.40,-1,500,0.0,36,36,1299,0,2306,336
281,Alpha32,PIBT,5,EagleDestroyed,21.07,-1,500,0.0,36,36,1142,0,2695,289
282,Alpha32,PIBT,6,EagleDestroyed,21.25,-1,500,0.0,36,36,1217,0,2205,279
283,Alpha32,PIBT_TCP,1,EagleDestroyed,23.32,-1,500,0.0,36,36,961,0,16707,571
284,Alpha32,PIBT_TCP,2,EagleDestroyed,23.06,-1,500,0.0,36,36,1123,0,14393,589
285,Alpha32,PIBT_TCP,3,EagleDestroyed,23.26,-1,500,0.0,36,36,1167,0,14390,617
286,Alpha32,PIBT_TCP,4,EagleDestroyed,22.95,-1,500,0.0,36,36,1214,0,18277,628
287,Alpha32,PIBT_TCP,5,EagleDestroyed,23.04,-1,500,0.0,36,36,1251,0,12646,575
288,Alpha32,PIBT_TCP,6,EagleDestroyed,23.74,-1,500,0.0,36,36,1246,0,13716,620
289,Mansion,AStar,1,EagleDestroyed,82.92,-1,500,0.0,36,36,4000,0,377,1086
290,Mansion,AStar,2,EagleDestroyed,82.76,-1,500,0.0,36,36,3519,0,428,1363
291,Mansion,AStar,3,EagleDestroyed,83.22,-1,500,0.0,36,36,3325,0,498,1203
292,Mansion,AStar,4,EagleDestroyed,83.51,-1,500,0.0,36,36,3477,0,498,1333
293,Mansion,AStar,5,EagleDestroyed,81.95,-1,500,0.0,36,36,3373,0,458,1046
294,Mansion,AStar,6,EagleDestroyed,83.37,-1,500,0.0,36,36,3173,0,473,1161
295,Mansion,PIBT,1,EagleDestroyed,110.85,-1,500,0.0,36,36,3629,0,113,1210
296,Mansion,PIBT,2,EagleDestroyed,107.60,-1,500,0.0,36,36,3765,0,83,1156
297,Mansion,PIBT,3,EagleDestroyed,107.45,-1,500,0.0,36,36,4569,0,92,1107
298,Mansion,PIBT,4,EagleDestroyed,106.24,-1,500,0.0,36,36,4164,0,68,1448
299,Mansion,PIBT,5,EagleDestroyed,107.03,-1,500,0.0,36,36,3774,0,83,1241
300,Mansion,PIBT,6,EagleDestroyed,110.24,-1,500,0.0,36,36,4152,0,105,1030
301,Mansion,PIBT_TCP,1,EagleDestroyed,81.82,-1,500,0.0,36,36,3967,0,1499,2694
302,Mansion,PIBT_TCP,2,EagleDestroyed,83.40,-1,500,0.0,36,36,3932,0,1300,2934
303,Mansion,PIBT_TCP,3,EagleDestroyed,90.01,-1,500,0.0,36,36,3732,0,1841,2488
304,Mansion,PIBT_TCP,4,EagleDestroyed,85.84,-1,500,0.0,36,36,3787,0,1830,2334
305,Mansion,PIBT_TCP,5,EagleDestroyed,85.60,-1,500,0.0,36,36,4181,0,1824,2749
306,Mansion,PIBT_TCP,6,EagleDestroyed,82.20,-1,500,0.0,36,36,3940,0,1681,2542
307,Chantry,AStar,1,EagleDestroyed,78.17,-1,500,0.0,36,36,3220,0,643,1418
308,Chantry,AStar,2,EagleDestroyed,79.23,-1,500,0.0,36,36,3389,0,601,1293
309,Chantry,AStar,3,EagleDestroyed,78.65,-1,500,0.0,36,36,3347,0,758,1495
310,Chantry,AStar,4,EagleDestroyed,76.70,-1,500,0.0,36,36,3978,0,809,1363
311,Chantry,AStar,5,EagleDestroyed,78.23,-1,500,0.0,36,36,3264,0,769,1645
312,Chantry,AStar,6,EagleDestroyed,78.67,-1,500,0.0,36,36,3669,0,662,1485
313,Chantry,PIBT,1,EagleDestroyed,100.78,-1,500,0.0,36,36,3440,0,112,1682
314,Chantry,PIBT,2,EagleDestroyed,97.59,-1,500,0.0,36,36,4148,0,89,1424
315,Chantry,PIBT,3,EagleDestroyed,95.71,-1,500,0.0,36,36,3761,0,96,1425
316,Chantry,PIBT,4,EagleDestroyed,99.03,-1,500,0.0,36,36,3931,0,109,1450
317,Chantry,PIBT,5,EagleDestroyed,103.03,-1,500,0.0,36,36,3195,0,69,1277
318,Chantry,PIBT,6,EagleDestroyed,99.98,-1,500,0.0,36,36,3411,0,82,1440
319,Chantry,PIBT_TCP,1,EagleDestroyed,83.94,-1,500,0.0,36,36,4113,0,1875,2361
320,Chantry,PIBT_TCP,2,EagleDestroyed,80.35,-1,500,0.0,36,36,3871,0,2234,2659
321,Chantry,PIBT_TCP,3,EagleDestroyed,84.53,-1,500,0.0,36,36,4049,0,2752,2863
322,Chantry,PIBT_TCP,4,EagleDestroyed,81.29,-1,500,0.0,36,36,3641,0,2588,2921
323,Chantry,PIBT_TCP,5,EagleDestroyed,82.19,-1,500,0.0,36,36,3796,0,2782,2717
324,Chantry,PIBT_TCP,6,EagleDestroyed,84.86,-1,500,0.0,36,36,4234,0,2562,2698
325,Gallows,AStar,1,EagleDestroyed,95.72,-1,500,0.0,36,36,4138,0,306,1361
326,Gallows,AStar,2,EagleDestroyed,96.09,-1,500,0.0,36,36,4385,0,386,1346
327,Gallows,AStar,3,EagleDestroyed,95.25,-1,500,0.0,36,36,4292,0,350,1266
328,Gallows,AStar,4,EagleDestroyed,95.77,-1,500,0.0,36,36,3804,0,345,1335
329,Gallows,AStar,5,EagleDestroyed,94.20,-1,500,0.0,36,36,4033,0,334,1160
330,Gallows,AStar,6,EagleDestroyed,96.25,-1,500,0.0,36,36,3908,0,330,1108
331,Gallows,PIBT,1,EagleDestroyed,111.80,-1,500,0.0,36,36,4185,0,97,1219
332,Gallows,PIBT,2,EagleDestroyed,112.79,-1,500,0.0,36,36,3321,0,101,1430
333,Gallows,PIBT,3,EagleDestroyed,109.12,-1,500,0.0,36,36,4342,0,81,1282
334,Gallows,PIBT,4,EagleDestroyed,108.11,-1,500,0.0,36,36,4249,0,80,1095
335,Gallows,PIBT,5,EagleDestroyed,107.88,-1,500,0.0,36,36,4373,0,75,1305
336,Gallows,PIBT,6,EagleDestroyed,110.25,-1,500,0.0,36,36,3989,0,104,1245
337,Gallows,PIBT_TCP,1,EagleDestroyed,104.77,-1,500,0.0,36,36,3762,0,1183,2815
338,Gallows,PIBT_TCP,2,EagleDestroyed,102.07,-1,500,0.0,36,36,4141,0,1358,3173
339,Gallows,PIBT_TCP,3,EagleDestroyed,101.90,-1,500,0.0,36,36,4427,0,1183,2937
340,Gallows,PIBT_TCP,4,EagleDestroyed,101.88,-1,500,0.0,36,36,4316,0,1778,3228
341,Gallows,PIBT_TCP,5,EagleDestroyed,104.16,-1,500,0.0,36,36,4658,0,1243,3101
342,Gallows,PIBT_TCP,6,EagleDestroyed,102.40,-1,500,0.0,36,36,3916,0,1710,2372
343,Maze128,AStar,1,EagleDestroyed,118.74,-1,500,0.0,36,36,5616,0,1995,2514
344,Maze128,AStar,2,EagleDestroyed,119.63,-1,500,0.0,36,36,5945,0,2333,2688
345,Maze128,AStar,3,EagleDestroyed,120.70,-1,500,0.0,36,36,5735,0,2432,2602
346,Maze128,AStar,4,EagleDestroyed,119.27,-1,500,0.0,36,36,6066,0,1593,2799
347,Maze128,AStar,5,EagleDestroyed,121.98,-1,500,0.0,36,36,5720,0,2496,2936
348,Maze128,AStar,6,EagleDestroyed,120.53,-1,500,0.0,36,36,6233,0,2775,2617
349,Maze128,PIBT,1,EagleDestroyed,170.36,-1,500,0.0,36,36,6497,0,89,2455
350,Maze128,PIBT,2,EagleDestroyed,173.93,-1,500,0.0,36,36,6395,0,79,2741
351,Maze128,PIBT,3,EagleDestroyed,171.81,-1,500,0.0,36,36,6866,0,92,2746
352,Maze128,PIBT,4,EagleDestroyed,172.43,-1,500,0.0,36,36,6452,0,78,2729
353,Maze128,PIBT,5,EagleDestroyed,169.11,-1,500,0.0,36,36,7051,0,98,2390
354,Maze128,PIBT,6,EagleDestroyed,177.07,-1,500,0.0,36,36,6684,0,97,3093
355,Maze128,PIBT_TCP,1,EagleDestroyed,136.21,-1,500,0.0,36,36,6204,0,4772,2779
356,Maze128,PIBT_TCP,2,EagleDestroyed,141.15,-1,500,0.0,36,36,6003,0,4885,2634
357,Maze128,PIBT_TCP,3,EagleDestroyed,132.01,-1,500,0.0,36,36,5649,0,4032,2748
358,Maze128,PIBT_TCP,4,EagleDestroyed,136.14,-1,500,0.0,36,36,5809,0,3260,2571
359,Maze128,PIBT_TCP,5,EagleDestroyed,140.45,-1,500,0.0,36,36,5842,0,3384,2661
360,Maze128,PIBT_TCP,6,EagleDestroyed,133.86,-1,500,0.0,36,36,5809,0,4157,2762
361,Alpha32,AStar,1,EagleDestroyed,21.33,-1,500,0.0,72,72,1919,0,3287,600
362,Alpha32,AStar,2,EagleDestroyed,21.71,-1,500,0.0,72,72,1977,0,4616,658
363,Alpha32,AStar,3,EagleDestroyed,21.85,-1,500,0.0,72,72,1933,0,3513,563
364,Alpha32,AStar,4,EagleDestroyed,21.52,-1,500,0.0,72,72,1947,0,4345,647
365,Alpha32,AStar,5,EagleDestroyed,21.96,-1,500,0.0,72,72,1900,0,5007,680
366,Alpha32,AStar,6,EagleDestroyed,21.39,-1,500,0.0,72,72,2076,0,2870,713
367,Alpha32,PIBT,1,EagleDestroyed,19.65,-1,500,0.0,72,72,3489,0,2671,557
368,Alpha32,PIBT,2,EagleDestroyed,20.26,-1,500,0.0,72,72,2200,0,3089,662
369,Alpha32,PIBT,3,EagleDestroyed,20.49,-1,500,0.0,72,72,2500,0,3102,627
370,Alpha32,PIBT,4,EagleDestroyed,19.83,-1,500,0.0,72,72,3029,0,2131,563
371,Alpha32,PIBT,5,EagleDestroyed,20.78,-1,500,0.0,72,72,2690,0,2412,616
372,Alpha32,PIBT,6,EagleDestroyed,20.88,-1,500,0.0,72,72,2084,0,2405,627
373,Alpha32,PIBT_TCP,1,EagleDestroyed,21.68,-1,500,0.0,72,72,2539,0,15956,1126
374,Alpha32,PIBT_TCP,2,EagleDestroyed,21.06,-1,500,0.0,72,72,2639,0,19082,1508
375,Alpha32,PIBT_TCP,3,EagleDestroyed,23.69,-1,500,0.0,72,72,2297,0,14660,1256
376,Alpha32,PIBT_TCP,4,EagleDestroyed,22.96,-1,500,0.0,72,72,2220,0,15157,1338
377,Alpha32,PIBT_TCP,5,EagleDestroyed,22.10,-1,500,0.0,72,72,2561,0,14864,1096
378,Alpha32,PIBT_TCP,6,EagleDestroyed,22.20,-1,500,0.0,72,72,2157,0,13589,1130
379,Mansion,AStar,1,EagleDestroyed,80.13,-1,500,0.0,72,72,7110,0,576,2676
380,Mansion,AStar,2,EagleDestroyed,79.85,-1,500,0.0,72,72,7367,0,366,2610
381,Mansion,AStar,3,EagleDestroyed,80.12,-1,500,0.0,72,72,7027,0,428,2538
382,Mansion,AStar,4,EagleDestroyed,78.92,-1,500,0.0,72,72,7471,0,456,2467
383,Mansion,AStar,5,EagleDestroyed,79.30,-1,500,0.0,72,72,7744,0,447,2275
384,Mansion,AStar,6,EagleDestroyed,79.16,-1,500,0.0,72,72,6486,0,553,2324
385,Mansion,PIBT,1,EagleDestroyed,103.97,-1,500,0.0,72,72,8128,0,83,2490
386,Mansion,PIBT,2,EagleDestroyed,105.02,-1,500,0.0,72,72,8723,0,110,2591
387,Mansion,PIBT,3,EagleDestroyed,105.77,-1,500,0.0,72,72,7889,0,107,2558
388,Mansion,PIBT,4,EagleDestroyed,103.43,-1,500,0.0,72,72,8196,0,65,2617
389,Mansion,PIBT,5,EagleDestroyed,100.94,-1,500,0.0,72,72,9267,0,113,2249
390,Mansion,PIBT,6,EagleDestroyed,103.83,-1,500,0.0,72,72,7601,0,87,2385
391,Mansion,PIBT_TCP,1,Timeout,180.00,118,500,76.5,72,72,7517,0,1321,5677
392,Mansion,PIBT_TCP,2,Timeout,180.00,202,500,59.6,72,72,8911,0,1994,5413
393,Mansion,PIBT_TCP,3,Timeout,180.00,134,500,73.1,72,72,7889,0,1316,6143
394,Mansion,PIBT_TCP,4,Timeout,180.00,188,500,62.4,72,72,7421,0,2321,5738
395,Mansion,PIBT_TCP,5,Timeout,180.00,105,500,79.1,72,72,8590,0,1300,5301
396,Mansion,PIBT_TCP,6,Timeout,180.00,125,500,75.1,72,72,8410,0,2074,4323
397,Chantry,AStar,1,EagleDestroyed,75.16,-1,500,0.0,72,72,7398,0,692,2933
398,Chantry,AStar,2,EagleDestroyed,76.68,-1,500,0.0,72,72,7715,0,547,3398
399,Chantry,AStar,3,EagleDestroyed,73.73,-1,500,0.0,72,72,6604,0,810,2749
400,Chantry,AStar,4,EagleDestroyed,74.03,-1,500,0.0,72,72,7285,0,688,2961
401,Chantry,AStar,5,EagleDestroyed,76.18,-1,500,0.0,72,72,6968,0,874,2626
402,Chantry,AStar,6,EagleDestroyed,74.73,-1,500,0.0,72,72,7235,0,782,3341
403,Chantry,PIBT,1,EagleDestroyed,94.54,-1,500,0.0,72,72,8013,0,90,2672
404,Chantry,PIBT,2,EagleDestroyed,96.80,-1,500,0.0,72,72,6917,0,80,3462
405,Chantry,PIBT,3,EagleDestroyed,95.57,-1,500,0.0,72,72,7574,0,122,3164
406,Chantry,PIBT,4,EagleDestroyed,96.94,-1,500,0.0,72,72,6916,0,104,2816
407,Chantry,PIBT,5,EagleDestroyed,93.33,-1,500,0.0,72,72,8309,0,85,2892
408,Chantry,PIBT,6,EagleDestroyed,94.66,-1,500,0.0,72,72,7587,0,95,3004
409,Chantry,PIBT_TCP,1,Timeout,180.00,46,500,90.8,72,72,7143,0,2370,5842
410,Chantry,PIBT_TCP,2,Timeout,180.00,20,500,96.0,72,72,8258,0,1914,5675
411,Chantry,PIBT_TCP,3,Timeout,180.00,59,500,88.2,72,72,7345,0,2904,4985
412,Chantry,PIBT_TCP,4,Timeout,180.00,20,500,96.0,72,72,8776,0,2515,6060
413,Chantry,PIBT_TCP,5,Timeout,180.00,105,500,78.9,72,72,8524,0,2898,5334
414,Chantry,PIBT_TCP,6,Timeout,180.00,143,500,71.3,72,72,9036,0,2715,5687
415,Gallows,AStar,1,EagleDestroyed,91.01,-1,500,0.0,72,72,8601,0,397,2676
416,Gallows,AStar,2,EagleDestroyed,92.06,-1,500,0.0,72,72,8767,0,315,2244
417,Gallows,AStar,3,EagleDestroyed,91.86,-1,500,0.0,72,72,8094,0,394,2339
418,Gallows,AStar,4,EagleDestroyed,91.40,-1,500,0.0,72,72,8153,0,365,2945
419,Gallows,AStar,5,EagleDestroyed,92.51,-1,500,0.0,72,72,8663,0,303,2870
420,Gallows,AStar,6,EagleDestroyed,91.08,-1,500,0.0,72,72,8572,0,349,2615
421,Gallows,PIBT,1,EagleDestroyed,100.72,-1,500,0.0,72,72,8793,0,101,2502
422,Gallows,PIBT,2,EagleDestroyed,107.87,-1,500,0.0,72,72,8657,0,92,2298
423,Gallows,PIBT,3,EagleDestroyed,106.80,-1,500,0.0,72,72,8238,0,78,2683
424,Gallows,PIBT,4,EagleDestroyed,106.27,-1,500,0.0,72,72,7689,0,74,2721
425,Gallows,PIBT,5,EagleDestroyed,106.36,-1,500,0.0,72,72,9349,0,100,2652
426,Gallows,PIBT,6,EagleDestroyed,105.05,-1,500,0.0,72,72,7915,0,112,2833
427,Gallows,PIBT_TCP,1,Timeout,180.00,62,500,87.6,72,72,9417,0,1643,5267
428,Gallows,PIBT_TCP,2,Timeout,180.00,135,500,72.9,72,72,7789,0,1743,6933
429,Gallows,PIBT_TCP,3,Timeout,180.00,54,500,89.2,72,72,9329,0,1190,6639
430,Gallows,PIBT_TCP,4,Timeout,180.00,149,500,70.2,72,72,8686,0,1452,5171
431,Gallows,PIBT_TCP,5,Timeout,180.00,149,500,70.1,72,72,8415,0,1462,6038
432,Gallows,PIBT_TCP,6,Timeout,180.00,62,500,87.6,72,72,8583,0,1263,6445
433,Maze128,AStar,1,Timeout,180.00,462,500,7.6,72,72,12207,0,2924,6006
434,Maze128,AStar,2,Timeout,180.00,469,500,6.3,72,72,12360,0,2352,5528
435,Maze128,AStar,3,Timeout,180.00,467,500,6.6,72,72,12503,0,2268,4704
436,Maze128,AStar,4,Timeout,180.00,469,500,6.3,72,72,12574,0,2190,5627
437,Maze128,AStar,5,Timeout,180.00,469,500,6.3,72,72,13149,0,2426,6025
438,Maze128,AStar,6,Timeout,180.00,461,500,7.8,72,72,12906,0,1945,5561
439,Maze128,PIBT,1,Timeout,180.00,469,500,6.2,72,72,14350,0,85,5288
440,Maze128,PIBT,2,Timeout,180.00,464,500,7.3,72,72,14870,0,90,4423
441,Maze128,PIBT,3,Timeout,180.00,465,500,6.9,72,72,14030,0,92,5392
442,Maze128,PIBT,4,Timeout,180.00,465,500,7.0,72,72,14036,0,77,6700
443,Maze128,PIBT,5,Timeout,180.00,463,500,7.3,72,72,14030,0,107,6381
444,Maze128,PIBT,6,Timeout,180.00,469,500,6.2,72,72,14310,0,100,5266
445,Maze128,PIBT_TCP,1,Timeout,180.00,466,500,6.7,72,72,12977,0,3652,5648
446,Maze128,PIBT_TCP,2,Timeout,180.00,467,500,6.7,72,72,12210,0,3610,5516
447,Maze128,PIBT_TCP,3,Timeout,180.00,463,500,7.5,72,72,12554,0,3901,5855
448,Maze128,PIBT_TCP,4,Timeout,180.00,468,500,6.4,72,72,12047,0,4090,5800
449,Maze128,PIBT_TCP,5,Timeout,180.00,465,500,6.9,72,72,13151,0,4996,5763
450,Maze128,PIBT_TCP,6,Timeout,180.00,461,500,7.8,72,72,12761,0,5106,4868
