Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
1,Rooms32,AStar,1,EagleDestroyed,Enemy_4,3446,0,0,8,25,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_6,3445,2,0,9,28,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_1,26,0,3537,10,24,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_11,3423,2,0,11,25,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_8,3418,0,0,10,37,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_10,3424,0,0,11,27,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_3,3458,0,0,6,29,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_9,3450,1,0,9,31,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_5,29,0,3310,11,25,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_12,3435,1,0,8,26,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_7,3431,1,0,13,30,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_2,22,0,3916,8,23,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_5,30,0,1128,11,25,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_8,920,0,0,14,39,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_2,25,0,1460,9,23,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_12,1345,0,0,11,26,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_7,1117,0,0,13,32,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_4,1036,0,0,12,25,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_10,1400,1,0,11,29,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_9,1083,0,0,12,31,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_11,1445,0,0,8,25,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_3,1214,0,0,14,29,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_6,1053,1,0,13,28,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_1,25,0,1368,10,24,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,61,0,1837,24,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,68,1,1715,20,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_10,61,0,2117,21,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_9,60,0,0,24,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_12,60,0,785,31,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_8,61,0,0,34,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_7,61,0,0,25,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,62,1,2523,19,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,61,0,1161,28,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,64,0,817,27,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_11,61,0,285,34,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,61,2,2064,25,0,0
