Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,190,5,0,64,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,184,4,0,93,0,0
7,Chantry,AStar,1,EagleDestroyed,Enemy_1,217,3,0,82,125,0
7,Chantry,AStar,1,EagleDestroyed,Enemy_5,205,3,4816,88,137,0
7,Chantry,AStar,1,EagleDestroyed,Enemy_2,209,2,3088,73,128,0
7,Chantry,AStar,1,EagleDestroyed,Enemy_4,218,6,0,81,130,0
7,Chantry,AStar,1,EagleDestroyed,Enemy_3,120,0,42819,48,82,0
7,Chantry,AStar,1,EagleDestroyed,Enemy_6,214,3,1351,80,128,0
8,Chantry,PIBT,1,Timeout,EnemyPIBT_5,242,71,0,56,133,0
8,Chantry,PIBT,1,Timeout,EnemyPIBT_2,242,84,0,50,122,0
8,Chantry,PIBT,1,Timeout,EnemyPIBT_3,178,51,5211,47,82,0
8,Chantry,PIBT,1,Timeout,EnemyPIBT_4,2121,63,0,51,122,0
8,Chantry,PIBT,1,Timeout,EnemyPIBT_1,5320,38,0,43,121,0
8,Chantry,PIBT,1,Timeout,EnemyPIBT_6,242,57,0,74,126,0
9,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,263,3,16886,114,0,0
9,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,280,5,6692,118,0,0
9,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,273,6,10782,114,0,0
9,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,323,9,0,112,0,0
9,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,271,12,0,92,0,0
9,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,285,10,22474,76,0,0
10,Gallows,AStar,1,EagleDestroyed,Enemy_1,88,1,31904,29,60,0
10,Gallows,AStar,1,EagleDestroyed,Enemy_5,173,0,0,71,136,0
10,Gallows,AStar,1,EagleDestroyed,Enemy_4,1071,4,0,53,120,0
10,Gallows,AStar,1,EagleDestroyed,Enemy_3,4959,0,0,63,156,0
10,Gallows,AStar,1,EagleDestroyed,Enemy_6,6902,3,0,56,133,0
10,Gallows,AStar,1,EagleDestroyed,Enemy_2,531,4,11583,60,92,0
11,Gallows,PIBT,1,EagleDestroyed,EnemyPIBT_6,215,73,0,47,133,0
11,Gallows,PIBT,1,EagleDestroyed,EnemyPIBT_4,215,72,0,44,120,0
11,Gallows,PIBT,1,EagleDestroyed,EnemyPIBT_5,211,62,0,45,136,0
11,Gallows,PIBT,1,EagleDestroyed,EnemyPIBT_1,102,28,34531,30,54,0
11,Gallows,PIBT,1,EagleDestroyed,EnemyPIBT_3,215,84,0,43,152,0
11,Gallows,PIBT,1,EagleDestroyed,EnemyPIBT_2,3253,43,0,43,92,0
12,Gallows,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,215,6,33197,46,0,0
12,Gallows,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,220,2,22001,87,0,0
12,Gallows,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,236,4,0,102,0,0
12,Gallows,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,223,7,0,100,0,0
12,Gallows,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,211,3,0,105,0,0
12,Gallows,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,219,9,0,83,0,0
13,Maze128,AStar,1,Timeout,Enemy_3,241,1,0,94,197,0
13,Maze128,AStar,1,Timeout,Enemy_2,241,2,0,107,184,0
13,Maze128,AStar,1,Timeout,Enemy_6,245,3,0,90,189,0
13,Maze128,AStar,1,Timeout,Enemy_4,245,3,0,89,365,0
13,Maze128,AStar,1,Timeout,Enemy_5,247,3,0,97,374,0
13,Maze128,AStar,1,Timeout,Enemy_1,243,4,0,103,223,0
14,Maze128,PIBT,1,Timeout,EnemyPIBT_4,244,43,0,90,335,0
14,Maze128,PIBT,1,Timeout,EnemyPIBT_6,242,30,0,89,183,0
14,Maze128,PIBT,1,Timeout,EnemyPIBT_2,246,67,0,69,174,0
14,Maze128,PIBT,1,Timeout,EnemyPIBT_5,243,43,0,80,346,0
14,Maze128,PIBT,1,Timeout,EnemyPIBT_3,245,86,0,54,191,0
14,Maze128,PIBT,1,Timeout,EnemyPIBT_1,240,54,0,80,205,0
15,Maze128,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_4,268,2,0,158,0,0
15,Maze128,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_6,271,9,0,112,0,0
15,Maze128,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_1,260,5,0,139,0,0
15,Maze128,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_2,269,5,0,131,0,0
15,Maze128,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_5,273,3,0,145,0,0
15,Maze128,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_3,267,4,0,151,0,0
