Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
11,Alpha32,PIBT,5,EagleDestroyed,EnemyPIBT_4,16,0,13755,6,19,0
12,Alpha32,PIBT,6,EagleDestroyed,EnemyPIBT_5,30,0,6832,13,30,0
12,Alpha32,PIBT,6,EagleDestroyed,EnemyPIBT_3,19,0,12053,11,19,0
12,Alpha32,PIBT,6,EagleDestroyed,EnemyPIBT_6,21,0,10749,8,21,0
12,Alpha32,PIBT,6,EagleDestroyed,EnemyPIBT_4,16,0,13344,7,19,0
12,Alpha32,PIBT,6,EagleDestroyed,EnemyPIBT_2,30,0,6275,10,30,0
12,Alpha32,PIBT,6,EagleDestroyed,EnemyPIBT_1,21,0,10765,8,21,0
13,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,19,0,15451,12,0,0
13,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,16,0,12912,14,0,0
13,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,31,0,3329,24,0,0
13,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,21,0,11477,15,0,0
13,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,21,0,11831,15,0,0
13,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,30,0,4928,23,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_3,19,0,16365,12,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_2,30,0,5379,22,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_6,21,0,10482,17,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_5,30,0,1790,26,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_4,16,0,12614,13,0,0
14,Alpha32,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_1,21,0,12680,15,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_2,30,0,4663,23,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_5,30,0,5274,24,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_4,16,0,13064,13,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_1,21,0,11252,15,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_3,19,0,15275,12,0,0
15,Alpha32,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_6,21,0,12448,15,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_2,30,0,5427,23,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_3,19,0,15349,12,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_1,21,0,11895,15,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_6,21,0,10885,17,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_5,29,0,3967,26,0,0
16,Alpha32,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_4,16,0,13776,13,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_4,16,0,12381,15,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_6,21,0,10134,17,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_2,30,0,5296,22,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_5,29,0,4481,23,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_3,19,0,15579,12,0,0
17,Alpha32,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_1,21,0,10694,15,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_4,16,0,12994,15,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_3,19,0,16185,12,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_2,30,0,5749,23,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_1,21,0,10688,15,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_5,30,0,5814,22,0,0
18,Alpha32,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_6,21,0,11527,15,0,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_1,131,0,0,73,133,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_3,75,0,23408,32,60,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_4,82,0,20444,39,70,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_6,131,0,0,60,125,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_5,122,0,3998,57,98,0
19,Mansion,AStar,1,EagleDestroyed,Enemy_2,131,0,0,66,146,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_3,75,0,23735,33,60,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_5,123,0,3425,53,98,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_2,132,0,0,71,146,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_6,132,0,0,59,125,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_4,82,0,20686,39,70,0
20,Mansion,AStar,2,EagleDestroyed,Enemy_1,132,0,0,64,133,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_4,83,0,19872,40,70,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_1,130,0,0,74,133,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_6,130,0,0,62,125,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_5,121,0,3925,55,98,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_2,130,0,0,67,146,0
21,Mansion,AStar,3,EagleDestroyed,Enemy_3,72,0,24140,32,60,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_3,75,0,23161,33,60,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_1,131,0,0,60,133,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_2,131,0,0,72,146,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_5,120,0,4177,52,98,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_4,82,0,20130,39,70,0
22,Mansion,AStar,4,EagleDestroyed,Enemy_6,131,0,0,60,125,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_6,132,0,0,64,125,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_5,123,0,3420,54,98,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_2,132,0,0,67,146,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_4,83,0,20345,41,70,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_1,132,0,0,69,133,0
23,Mansion,AStar,5,EagleDestroyed,Enemy_3,73,0,23864,31,60,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_3,73,0,24110,31,60,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_2,132,0,0,68,146,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_6,132,0,0,66,125,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_4,82,0,20680,39,70,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_5,123,0,3342,53,98,0
24,Mansion,AStar,6,EagleDestroyed,Enemy_1,132,0,0,68,133,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_6,129,0,0,68,125,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_4,75,0,18308,32,64,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_2,129,0,0,68,140,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_3,67,0,21574,28,58,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_5,1293,0,0,45,94,0
25,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_1,129,0,0,66,127,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_3,69,0,18515,26,58,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_5,2172,0,0,47,94,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_1,130,0,0,70,127,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_4,76,0,15555,33,64,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_2,130,0,0,54,140,0
26,Mansion,PIBT,2,EagleDestroyed,EnemyPIBT_6,130,0,0,70,125,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_4,75,0,17373,31,64,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_2,147,1,0,68,140,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_1,146,0,0,62,127,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_3,68,0,20146,26,58,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_5,3901,0,0,48,94,0
27,Mansion,PIBT,3,EagleDestroyed,EnemyPIBT_6,146,0,0,69,125,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_1,138,0,0,72,127,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_3,69,0,19316,27,58,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_4,75,0,16787,32,64,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_5,2993,0,0,49,94,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_2,138,0,0,63,140,0
28,Mansion,PIBT,4,EagleDestroyed,EnemyPIBT_6,138,0,0,59,125,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_2,146,0,0,65,140,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_6,146,0,0,67,125,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_4,76,0,17291,32,64,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_3,68,0,20581,26,58,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_5,3792,0,0,48,94,0
29,Mansion,PIBT,5,EagleDestroyed,EnemyPIBT_1,146,2,0,75,127,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_6,138,0,0,66,125,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_4,75,0,16742,32,64,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_2,138,0,0,61,140,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_3,68,0,19618,26,58,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_1,138,0,0,68,127,0
30,Mansion,PIBT,6,EagleDestroyed,EnemyPIBT_5,2953,0,0,47,94,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,75,0,28548,57,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,129,0,0,97,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,129,0,0,92,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,67,0,31085,52,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,129,0,0,101,0,0
31,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,1293,0,6793,85,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_6,130,0,0,91,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_5,2172,0,7070,85,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_4,76,0,28967,57,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_2,130,0,0,98,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_1,130,0,0,98,0,0
32,Mansion,PIBT_TCP,2,EagleDestroyed,EnemyPIBT_TCP_3,69,0,32233,52,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_1,146,0,0,95,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_6,146,0,0,90,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_3,68,0,31030,52,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_2,147,1,0,93,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_4,75,0,26377,57,0,0
33,Mansion,PIBT_TCP,3,EagleDestroyed,EnemyPIBT_TCP_5,3901,0,3215,85,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_6,138,0,0,86,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_2,138,0,0,93,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_5,2993,0,1445,85,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_4,75,0,26814,57,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_1,138,0,0,93,0,0
34,Mansion,PIBT_TCP,4,EagleDestroyed,EnemyPIBT_TCP_3,69,0,31460,52,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_6,146,0,0,87,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_5,3792,0,3196,85,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_4,76,0,27648,57,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_3,68,0,29063,52,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_2,146,0,0,92,0,0
35,Mansion,PIBT_TCP,5,EagleDestroyed,EnemyPIBT_TCP_1,146,2,0,94,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_6,138,0,0,85,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_5,2953,0,3081,85,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_3,68,0,30543,52,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_2,138,0,0,92,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_4,75,0,27103,57,0,0
36,Mansion,PIBT_TCP,6,EagleDestroyed,EnemyPIBT_TCP_1,138,0,0,93,0,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_2,162,0,6887,72,128,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_3,103,0,33257,51,82,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_6,168,0,3727,75,128,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_1,165,0,5815,77,125,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_4,167,0,3692,93,130,0
37,Chantry,AStar,1,EagleDestroyed,Enemy_5,175,0,135,88,137,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_4,168,0,3226,94,130,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_2,164,0,7715,72,128,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_3,102,0,33126,54,82,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_1,162,0,6429,68,125,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_6,169,0,2918,74,128,0
38,Chantry,AStar,2,EagleDestroyed,Enemy_5,175,0,0,89,137,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_4,168,0,2572,83,130,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_1,158,0,6848,69,125,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_5,173,0,0,88,137,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_6,167,0,3822,74,128,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_3,102,0,32222,56,82,0
39,Chantry,AStar,3,EagleDestroyed,Enemy_2,166,0,7003,73,128,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_4,167,0,2678,92,130,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_3,103,0,32491,51,82,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_6,163,0,4876,70,128,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_5,174,0,0,97,137,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_1,161,0,6291,73,125,0
40,Chantry,AStar,4,EagleDestroyed,Enemy_2,164,0,7081,73,128,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_3,103,0,33040,51,82,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_2,163,0,5351,75,128,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_5,175,0,0,88,137,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_4,166,0,3808,98,130,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_1,160,0,6622,81,125,0
41,Chantry,AStar,5,EagleDestroyed,Enemy_6,167,0,5059,75,128,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_5,175,0,0,93,137,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_1,163,0,6534,82,125,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_6,167,0,3727,78,128,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_2,160,0,7556,79,128,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_4,169,0,2727,91,130,0
42,Chantry,AStar,6,EagleDestroyed,Enemy_3,103,0,33179,51,82,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_1,526,0,1503,72,121,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_4,153,0,3901,57,122,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_2,155,0,3023,68,122,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_5,167,0,333,70,133,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_6,2240,0,0,75,126,0
43,Chantry,PIBT,1,EagleDestroyed,EnemyPIBT_3,100,0,24191,48,82,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_1,496,0,1248,67,121,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_6,2296,0,0,74,126,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_3,100,0,27334,49,82,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_2,154,0,3353,73,122,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_4,152,0,4138,66,122,0
44,Chantry,PIBT,2,EagleDestroyed,EnemyPIBT_5,165,0,617,64,133,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_3,100,0,26235,50,82,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_2,155,0,3260,68,122,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_4,151,0,4578,59,122,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_1,684,0,1366,77,121,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_5,468,1,0,65,133,0
45,Chantry,PIBT,3,EagleDestroyed,EnemyPIBT_6,2383,0,0,78,126,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_2,156,0,3115,70,122,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_3,100,0,27022,53,82,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_6,1941,0,0,79,126,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_4,152,0,5327,58,122,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_5,168,0,279,70,133,0
46,Chantry,PIBT,4,EagleDestroyed,EnemyPIBT_1,737,0,1475,75,121,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_3,100,0,26119,51,82,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_4,153,0,4455,63,122,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_6,2442,0,0,65,126,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_5,167,0,413,71,133,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_2,153,0,3967,66,122,0
47,Chantry,PIBT,5,EagleDestroyed,EnemyPIBT_1,694,0,1367,70,121,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_5,164,0,559,70,133,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_1,703,0,1226,78,121,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_2,153,0,3799,68,122,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_3,100,0,26211,51,82,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_4,150,0,5723,56,122,0
48,Chantry,PIBT,6,EagleDestroyed,EnemyPIBT_6,2209,0,0,73,126,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,153,0,7367,115,0,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,167,0,0,122,0,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,2240,0,1707,120,0,0
49,Chantry,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,526,0,4685,114,0,0
