Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
1,Rooms32,AStar,1,EagleDestroyed,63.18,-1,500,0.0,12,12,14108,2,4821,113
2,Rooms32,PIBT,1,EagleDestroyed,54.46,-1,500,0.0,12,12,7537,2,2840,138
3,Rooms32,PIBT_TCP,1,EagleDestroyed,46.18,-1,500,0.0,12,12,682,4,5697,307
