Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
1,Alpha32,AStar,1,EagleDestroyed,Enemy_14,23,0,216,8,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_6,31,0,0,9,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_13,31,0,0,10,27,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_22,26,0,145,8,21,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_2,22,0,235,5,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_8,31,0,0,13,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_20,21,0,278,7,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_18,32,0,0,10,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_11,19,0,354,7,24,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_4,17,0,400,7,20,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_16,22,0,237,8,22,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_7,32,0,0,9,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_3,28,0,90,10,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_21,17,0,417,5,19,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_1,31,0,0,11,33,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_10,22,0,231,8,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_5,27,0,90,7,27,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_15,16,0,455,6,17,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_12,32,0,0,8,29,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_17,30,0,115,10,23,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_24,31,0,0,10,31,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_19,32,0,0,10,28,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_9,16,0,415,6,20,0
1,Alpha32,AStar,1,EagleDestroyed,Enemy_23,29,0,51,11,26,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_19,30,0,27,6,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_5,20,0,135,7,23,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_23,75,0,0,11,24,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_6,71,0,0,11,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_4,17,0,205,9,18,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_13,33,0,0,8,27,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_8,192,0,0,8,23,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_11,21,0,126,6,22,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_15,17,0,220,8,17,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_17,22,0,104,7,23,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_16,16,0,238,5,18,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_7,56,0,0,12,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_12,29,0,0,8,27,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_3,23,0,73,8,19,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_2,25,0,51,10,24,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_18,30,0,56,9,28,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_24,29,0,0,11,29,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_20,21,0,134,6,23,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_10,14,0,297,6,17,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_22,20,0,149,7,19,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_1,29,0,0,12,29,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_14,22,0,110,7,22,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_9,15,0,275,4,20,0
2,Alpha32,PIBT,1,EagleDestroyed,EnemyPIBT_21,14,0,294,6,17,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_7,31,0,0,17,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_22,32,0,1249,13,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,31,0,0,19,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_12,31,0,0,21,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_21,32,0,632,18,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_24,31,0,0,19,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_14,31,0,28,19,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_9,32,0,1650,10,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_10,32,0,2048,10,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_17,32,0,714,16,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_18,33,0,0,20,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_23,32,0,412,17,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_16,32,0,1372,12,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,32,0,500,18,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_13,31,0,0,22,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,32,0,1318,13,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_8,32,0,635,16,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,32,0,1102,13,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_11,31,0,729,15,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,31,0,0,19,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_19,31,0,0,20,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_20,31,0,394,17,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,31,0,543,15,0,0
3,Alpha32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_15,32,0,1394,13,0,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_11,57,0,171,23,53,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_17,97,0,3,29,95,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_19,108,0,0,23,97,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_16,99,0,0,32,97,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_2,98,0,0,28,131,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_3,98,0,0,34,131,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_8,86,0,43,34,76,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_14,107,0,0,33,96,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_9,96,0,10,38,82,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_10,66,0,124,21,62,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_15,99,0,0,30,94,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_18,103,0,0,23,99,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_21,98,0,0,40,94,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_20,99,0,0,30,93,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_4,99,0,0,38,162,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_23,98,0,0,31,156,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_22,98,0,0,38,115,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_5,98,0,0,39,203,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_24,98,0,0,39,153,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_12,74,0,95,35,70,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_13,101,0,0,29,98,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_7,98,0,0,45,147,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_6,98,0,0,36,219,0
4,Mansion,AStar,1,EagleDestroyed,Enemy_1,99,0,0,35,133,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_11,58,0,53,0,51,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_18,114,0,0,0,101,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_4,113,0,0,0,162,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_19,113,0,0,0,87,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_10,112,0,0,0,62,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_1,112,0,0,0,127,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_23,112,0,0,0,164,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_7,113,0,0,0,149,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_15,112,0,0,0,90,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_8,113,0,0,0,76,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_13,113,0,0,0,94,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_22,116,0,0,0,111,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_20,106,0,9,0,79,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_24,111,0,0,0,153,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_17,113,0,0,0,89,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_2,112,0,0,0,125,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_16,115,0,0,0,91,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_14,113,0,0,0,98,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_21,112,0,0,0,96,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_3,113,0,0,0,131,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_9,113,0,0,0,82,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_5,112,0,0,0,197,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_6,113,0,0,0,219,0
5,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_12,85,0,27,0,64,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,106,0,0,73,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,106,0,0,68,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,108,0,0,74,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_10,107,0,260,53,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,108,0,0,80,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_24,108,0,0,80,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_16,106,0,0,76,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_12,107,0,344,59,0,0
6,Mansion,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_11,107,0,678,45,0,0
