Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
1,Rooms32,AStar,1,EagleDestroyed,Enemy_11,1534,0,0,9,25,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_9,1584,0,0,8,31,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_8,1564,0,0,7,37,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_5,29,0,1459,11,25,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_3,1590,0,0,7,29,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_12,1587,0,0,11,26,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_10,1542,0,0,11,27,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_4,1549,0,0,10,25,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_6,1547,1,0,9,28,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_7,1534,1,0,11,30,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_2,22,0,1778,7,23,0
1,Rooms32,AStar,1,EagleDestroyed,Enemy_1,26,0,1584,12,24,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_12,897,0,0,12,26,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_9,870,0,0,11,31,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_2,22,0,1108,10,23,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_5,30,0,786,14,25,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_8,651,0,0,15,39,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_10,931,0,0,8,29,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_3,843,0,0,13,29,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_11,969,0,0,9,25,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_4,816,0,0,9,25,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_1,25,0,946,9,24,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_7,744,0,0,15,32,0
2,Rooms32,PIBT,1,EagleDestroyed,EnemyPIBT_6,739,2,0,13,28,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_4,57,0,774,24,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_7,56,0,0,25,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_9,55,0,0,24,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_5,56,2,843,25,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_3,58,0,290,26,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_2,65,1,745,20,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_1,57,1,1215,19,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_8,56,0,0,33,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_11,55,0,0,34,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_6,56,0,415,28,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_12,55,0,460,28,0,0
3,Rooms32,PIBT_TCP,1,EagleDestroyed,EnemyPIBT_TCP_10,56,0,955,21,0,0
