Run,Map,Algorithm,Rep,Outcome,AgentName,Replans,Recoveries,Shots,CellsVisited,InitialPathLen,DeadAtEnd
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_42,106,19,0,7,91,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_1,96,13,0,31,127,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_8,102,13,0,10,129,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_32,66,5,90,17,59,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_51,146,9,0,2,89,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_2,132,11,0,21,125,0
2,Mansion,PIBT,1,EagleDestroyed,EnemyPIBT_72,96,14,0,13,138,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_69,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_33,4,0,0,4,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_46,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_60,4,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_27,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_41,5,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_40,5,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_28,4,0,0,1,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_64,4,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_2,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_57,4,0,0,1,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_4,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_11,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_71,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_55,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_8,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_52,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_37,5,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_3,4,0,0,1,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_34,4,0,0,4,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_5,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_65,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_32,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_61,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_26,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_58,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_24,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_53,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_54,4,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_9,4,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_15,4,0,0,1,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_29,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_25,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_35,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_48,4,0,0,4,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_21,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_31,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_62,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_16,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_1,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_42,5,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_17,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_50,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_43,5,0,0,4,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_7,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_13,4,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_19,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_59,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_39,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_18,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_66,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_56,5,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_23,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_20,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_72,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_12,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_67,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_22,4,0,0,4,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_68,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_45,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_6,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_10,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_14,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_51,4,0,0,3,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_47,5,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_70,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_63,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_30,4,0,0,2,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_38,4,0,0,1,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_49,4,0,0,0,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_36,4,0,0,1,0,0
3,Mansion,PIBT_TCP,1,Timeout,EnemyPIBT_TCP_44,4,0,0,1,0,0
