Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
1,Rooms32,AStar,1,EagleDestroyed,49.83,-1,500,0.0,12,12,8513,3,4515,112
2,Rooms32,PIBT,1,EagleDestroyed,55.26,-1,500,0.0,12,12,6979,1,3901,139
3,Rooms32,PIBT_TCP,1,EagleDestroyed,52.19,-1,500,0.0,12,12,755,1,6817,304
